2.036944459,0.699691605,0.621009084,-0.887039535,-0.676334467,-0.938135948,-0.931218072,-2.1912205,0.286814724,-1.238990681,-1.625053639,0.119733711,0
0.710186228,0.686536457,0.484794266,0.925467172,-0.669939368,-1.371301198,0.714098227,-0.451383393,-1.782581551,-0.368953051,0.311178537,0.494777776,0
0.557523035,0.849426278,1.515113728,0.082966146,-1.964392255,-1.218483095,-1.936573514,-1.524942303,-1.913686093,-0.060937968,0.435626085,-0.012483306,0
-0.689997466,1.859909533,0.988645271,0.244996504,1.161466426,0.587206487,0.219552602,0.294690957,0.256316657,0.138748801,-1.202659113,0.149248657,0
-0.503129103,0.02110407,-0.797313427,-0.481362075,0.232139156,-1.66373249,0.502864786,-0.829503219,0.073679239,-1.093842775,1.010232636,0.451189247,0
-1.048076327,1.555326806,-0.826064002,-1.716115271,1.520157886,0.373422299,0.111464593,-0.520820897,-0.837556439,1.287373473,0.119642576,0.471234831,0
-0.000305147,-0.673351811,-1.571245358,0.48535751,-0.744199164,-1.613234783,-1.428662528,-0.234682493,0.794716662,1.004709674,1.641079408,1.273871797,0
0.022124979,-1.365535857,0.089444203,2.305288683,0.086315988,2.498408415,1.182568121,0.669843973,0.989254869,-0.510726282,0.887861653,-0.633010392,0
-1.326353355,0.687571606,0.859928631,0.840246797,-0.661590752,-0.121992199,-0.593733539,-1.225817664,-1.39322759,0.22055348,0.77904113,-1.647325721,0
0.962682085,-0.161174917,1.049724068,0.554372627,0.179597992,-0.618410607,-1.459786777,-0.925988928,0.987395215,0.139333763,-1.150678302,1.474918078,0
-0.132873998,-0.07033252,-0.076514904,0.571511839,0.053805556,0.696694802,0.026857383,-0.553067584,0.243237965,-1.432842,1.490125948,-0.127250756,0
0.329934923,-0.395635,1.327470801,-0.58238522,-1.032145662,-0.447617082,0.449085698,0.410806542,0.442303059,0.055529424,-0.903809904,1.50709324,0
-0.296714684,0.470225859,-2.217178786,-0.834727302,0.552411902,0.645294499,-0.592213945,-0.982284486,-0.382717671,0.55677431,-1.807308467,0.696911175,0
0.679143124,1.650390683,-0.658707779,0.938962328,1.18683425,1.756683492,0.726572631,-0.6635386,-0.477548363,-0.691537485,-1.56775582,-1.624980442,0
-0.787607458,0.514258968,-1.759898339,0.044681761,0.964525882,-1.751075089,-0.063224443,0.022768429,1.32261701,-0.354725398,1.017681455,-0.473998208,0
0.938205454,-0.715504188,-0.192762974,-0.114781419,0.472402497,1.132942609,0.343480805,-0.841563778,-1.759381891,0.630004385,0.210384289,-1.178879681,0
-0.358742276,-0.038564544,1.240274096,-0.100990464,0.873847783,0.060668681,0.307928508,-0.010303894,0.13489422,0.204397115,0.424938168,0.813378167,0
-0.247112097,-1.504998802,0.333501087,-0.730270264,-0.7149342,1.752585476,0.86590067,0.635477913,-2.041943824,-0.297677814,0.839641957,-1.190176992,0
-1.969083334,0.176091053,-0.436293783,-0.832370873,1.51574557,-0.155454608,1.115046663,0.948239841,-2.735654041,0.074908643,-0.808941033,1.484700047,0
1.629944443,1.93107765,0.033236464,1.455118161,-0.774848102,-1.385516168,-1.498769373,-0.687524699,1.621064709,0.255540355,0.291163208,-0.91754131,0
-0.46080256,1.808464501,0.499646537,-0.908730667,0.103313721,0.583511791,-0.289790479,-0.109641468,0.538021694,-1.769879547,-0.221811899,0.218797446,0
0.224178823,-0.270521668,0.665188929,-0.389206763,0.902115992,0.953989908,-0.288986559,0.888347818,-0.088974874,-0.142131779,1.150201943,-1.865327687,0
0.598696362,1.07159477,1.029098106,1.592613624,0.044607092,-0.840461904,0.026372932,-0.854425201,-0.140686581,0.948655484,2.65152303,-1.872469739,0
0.74149726,-0.282115117,-0.537672583,-2.174038345,-0.252592117,0.12532342,0.954268555,1.189382271,0.641658589,0.933957366,-1.174163383,-0.961733307,0
-0.269534637,0.205435641,-0.038287297,-0.005282061,0.542420018,-0.310008697,0.96429344,-0.370356141,-0.695677657,-0.464441542,-1.269105487,1.132515342,0
-1.604291436,0.515994244,-0.027398823,-0.556759115,-1.245827524,1.131525789,-0.821264592,-1.60143855,-0.470833286,0.052034794,1.217927482,-0.149223295,0
-0.653628704,0.480810451,-0.78427926,1.482150538,-0.968717532,-0.759776954,-0.841168905,0.373912785,-0.305885938,-1.065490791,0.816168141,0.303705886,0
1.570668598,-1.256468487,0.937884877,-0.434263508,-0.229063439,-0.212190131,1.368737435,0.286827107,-0.856470518,0.782840416,-0.409550143,-1.098453993,0
1.597011418,1.865652436,-0.230330694,-0.943304901,0.574428092,-0.510249725,0.056885474,-2.606798796,-1.26338497,1.045181316,0.011814569,0.509434306,0
-0.463229167,0.995749645,-0.825359221,-1.003825508,-0.455052013,-1.17183715,-0.552109069,-0.44704767,-0.92450516,-0.776773054,-1.620063376,-1.436243692,0
-2.275030003,0.395427462,-0.195916926,0.226167894,-0.913049326,2.17897584,-0.023841553,1.099708455,0.694258348,0.404990424,-1.505741612,-2.231553543,0
0.695777884,0.697106293,-0.016392166,-0.641454015,0.36771333,-1.008416377,-0.947634965,-0.836905774,-0.999475671,-1.136934288,0.742929024,-0.370306375,0
0.150409146,-0.06754732,-0.618190404,-0.279588544,0.239986682,-0.417296393,-1.046496678,0.980798387,-0.843992501,0.272021734,-0.281900814,-0.79505226,0
0.035350603,1.099190199,0.323340373,-1.329253203,-0.677045539,0.010722357,-2.004972482,0.060204739,-0.0839546,-0.666695333,0.814962883,-0.757463985,0
-0.788113742,1.071038362,1.231751575,-0.166887145,-1.25229988,1.589989441,-0.495253019,0.864287434,0.960061721,-0.523715266,0.909367609,-1.416309348,0
-1.28495905,2.117326871,-0.78232594,-1.446009913,0.505065033,-0.163395408,-0.717446884,-0.956863747,0.093020348,-0.895130847,-0.113389934,2.010019438,0
-0.513252955,0.480611212,0.45995035,0.551278783,-0.710099363,0.053316537,0.484530165,-1.528126164,0.010806156,-1.712700569,0.037114339,0.169534585,0
-0.594454002,0.645330535,0.248110778,0.405748446,0.431383118,-0.002320384,-1.469434021,0.799912268,0.664483825,0.595987773,0.414723273,0.033161604,0
-0.654938706,0.207646449,-0.509353168,-0.630728345,-1.643820191,0.140941563,-0.685029992,-0.501382178,-1.741070209,-1.60248478,-1.370851723,0.002124222,0
0.042391684,-0.61653411,0.800647043,1.454548594,-0.86235353,2.3549472,1.225864326,-0.150141015,-0.84383876,1.490154016,-1.063006876,-0.822095553,0
0.72444494,0.721913847,-0.470173278,0.851943046,1.538242919,-0.864558014,0.866267867,-1.93963829,-1.989352049,-0.8619263,-1.270651486,-0.711786639,0
-1.05508147,-0.376638279,0.560879182,0.083464678,0.237478971,-0.093076272,0.194272463,0.065948235,-1.257416157,-0.379951885,1.538476026,0.542902175,0
-1.828348945,-1.04456323,-0.813581278,-0.694592628,0.511168769,0.257611932,-0.890621671,1.171471184,0.08915166,0.958809563,1.67640264,1.607814387,0
-0.100379988,0.283802068,-0.385908112,0.000187389,-0.939783243,0.975928908,1.108693248,-1.215892185,0.217778101,-0.878915854,-0.3512658,0.50003553,0
-1.141514754,-0.085149766,-1.486205326,0.004060092,-0.195902021,-0.284187834,0.987299649,0.556054008,-0.514160717,0.822576024,2.418096596,-0.329729792,0
-1.001423083,0.76240448,-0.318291188,-0.344625475,1.147246408,0.543181951,-0.802575369,0.690655396,-0.181078175,-1.232178874,0.950283474,1.264295359,0
0.153916612,-1.00032853,0.432432232,-1.081232558,-0.525542739,1.335809559,1.223483169,-0.298000217,-0.007796272,1.254610594,0.058643951,0.916146946,0
1.258633816,0.593662201,0.908478258,0.757392658,0.062092422,0.326152341,-0.786172733,0.191161019,-1.090953765,0.014397189,0.661999744,0.428539575,0
-0.159625833,-1.239609261,-0.785391813,0.466360024,-0.227608857,-1.669924168,-0.822360449,-0.178391894,-0.37026574,0.572279151,-0.918959666,1.85509184,0
-1.031714718,-0.011812981,-0.34348737,-0.898287891,-0.545620013,0.134155814,-0.514775656,-1.548382458,-0.09899925,0.04146782,0.831875223,-0.328545413,0
0.400474046,-0.578874627,0.930751349,-1.29528514,-1.018270931,0.846624512,-1.205751181,-0.205854571,-0.070439729,-0.131150872,-0.78618517,0.031244523,0
